air_temperature,air_pressure,relative_humidity,surface_downwelling_longwave_flux_in_air,surface_downwelling_shortwave_flux_in_air,precipitation_flux,eastward_wind,northward_wind,wind_speed,cloud_area_fraction,hours_since_forecast_issue,forecast_issue_datetime,ensemble,forecast_datetime_UTC
309.5459899902344,99925.8984375,34.01960372924805,424,96,3.6574070691131055e-5,-0.0314038060605526,4.263171195983887,4.263286590576172,29,0,2022-07-30T00:00:00Z,00,2022-07-30 00:00:00
307.5096740722656,99995.9765625,41.59486770629883,424,0,3.6574070691131055e-5,0.17053863406181335,4.432050704956055,4.454560279846191,29,1,2022-07-30T00:00:00Z,00,2022-07-30 01:00:00
305.548095703125,100058.1484375,49.38191604614258,424,0,3.6574070691131055e-5,0.2991117537021637,4.521097183227539,4.5547404289245605,29,2,2022-07-30T00:00:00Z,00,2022-07-30 02:00:00
303.6833190917969,100112.765625,57.218055725097656,424,0,3.6574070691131055e-5,0.36219707131385803,4.5401458740234375,4.57571268081665,29,3,2022-07-30T00:00:00Z,00,2022-07-30 03:00:00
301.9375915527344,100160.1953125,64.94058990478516,424,0,3.6574070691131055e-5,0.3676760792732239,4.499032974243164,4.52936315536499,29,4,2022-07-30T00:00:00Z,00,2022-07-30 04:00:00
300.3330078125,100200.7890625,72.3868179321289,424,0,3.6574070691131055e-5,0.3234303295612335,4.407593727111816,4.427578926086426,29,5,2022-07-30T00:00:00Z,00,2022-07-30 05:00:00
298.89178466796875,100234.90625,79.39405059814453,406,0,1.537037023808807e-4,0.23734129965305328,4.27566385269165,4.282246112823486,69,6,2022-07-30T00:00:00Z,00,2022-07-30 06:00:00
297.64739990234375,100263.15625,85.7448501586914,406,0,1.537037023808807e-4,0.12161803990602493,4.112425804138184,4.104740619659424,69,7,2022-07-30T00:00:00Z,00,2022-07-30 07:00:00
296.6787109375,100287.1171875,91.0028076171875,406,0,1.537037023808807e-4,0.005779601167887449,3.924445390701294,3.904398202896118,69,8,2022-07-30T00:00:00Z,00,2022-07-30 08:00:00
296.0760192871094,100308.6328125,94.67677307128906,406,0,1.537037023808807e-4,-0.07632743567228317,3.7176358699798584,3.690044403076172,69,9,2022-07-30T00:00:00Z,00,2022-07-30 09:00:00
295.92950439453125,100329.515625,96.27559661865234,406,0,1.537037023808807e-4,-0.09085650742053986,3.4979095458984375,3.4705047607421875,69,10,2022-07-30T00:00:00Z,00,2022-07-30 10:00:00
296.3294372558594,100351.609375,95.308135986328125,406,0,1.537037023808807e-4,-0.003961033653467894,3.271178960800171,3.2546045780181885,69,11,2022-07-30T00:00:00Z,00,2022-07-30 11:00:00
297.36602783203125,100376.7421875,91.28324127197266,426.13568115234375,139.16783142089844,0,0.2182055562734604,3.0433568954467773,3.0511696338653564,69,12,2022-07-30T00:00:00Z,00,2022-07-30 12:00:00
299.07281494140625,100405.515625,83.98346710205078,426.13568115234375,316.7404479980469,0,0.5878522992134094,2.823625087738037,2.8715758323669434,69,13,2022-07-30T00:00:00Z,00,2022-07-30 13:00:00
301.25634765625,100433.6328125,74.2862319946289,426.13568115234375,482.45257568359375,0,1.0306379795074463,2.6342427730560303,2.7374022006988525,69,14,2022-07-30T00:00:00Z,00,2022-07-30 14:00:00
303.66650390625,100455.5625,63.3426399230957,426.13568115234375,625.00341796875,0,1.4505839347839355,2.5007379055023193,2.672778606414795,69,15,2022-07-30T00:00:00Z,00,2022-07-30 15:00:00
