air_temperature,air_pressure,relative_humidity,surface_downwelling_longwave_flux_in_air,surface_downwelling_shortwave_flux_in_air,precipitation_flux,eastward_wind,northward_wind,wind_speed,cloud_area_fraction,hours_since_forecast_issue,forecast_issue_datetime,ensemble,forecast_datetime_UTC
297.1992492675781,99694.4921875,71.7001724243164,360.71600341796875,54,0,0.0332958959043026,5.143891334533691,5.143999099731445,26,0,2022-04-29T00:00:00Z,00,2022-04-29 00:00:00
296.526123046875,99726.96875,74.5949478149414,360.71600341796875,0,0,-0.40328148007392883,6.01314115524292,6.060264587402344,26,1,2022-04-29T00:00:00Z,00,2022-04-29 01:00:00
295.8047180175781,99752.9296875,77.47432708740234,360.71600341796875,0,0,-0.7483817934989929,6.582530498504639,6.665877342224121,26,2,2022-04-29T00:00:00Z,00,2022-04-29 02:00:00
295.05450439453125,99772.75,80.29619598388672,360.71600341796875,0,0,-1.0094043016433716,6.8873114585876465,6.9970622062683105,26,3,2022-04-29T00:00:00Z,00,2022-04-29 03:00:00
294.2950744628906,99786.7578125,83.01842498779297,360.71600341796875,0,0,-1.1937479972839355,6.962736129760742,7.090043067932129,26,4,2022-04-29T00:00:00Z,00,2022-04-29 04:00:00
293.5459289550781,99795.3125,85.598907470703125,360.71600341796875,0,0,-1.308812141418457,6.844056606292725,6.981043338775635,26,5,2022-04-29T00:00:00Z,00,2022-04-29 05:00:00
292.8266296386719,99798.7734375,87.995513916015625,358.30438232421875,0,0,-1.361995816230774,6.566525936126709,6.706287860870361,78,6,2022-04-29T00:00:00Z,00,2022-04-29 06:00:00
292.16131591796875,99797.7265625,90.15092468261719,358.30438232421875,0,0,-1.3608953952789307,6.17218017578125,6.308802604675293,78,7,2022-04-29T00:00:00Z,00,2022-04-29 07:00:00
291.592529296875,99793.75,91.946990966796875,358.30438232421875,0,0,-1.3138961791992188,5.730194091796875,5.858825206756592,78,8,2022-04-29T00:00:00Z,00,2022-04-29 08:00:00
291.16741943359375,99788.6640625,93.25035858154297,358.30438232421875,0,0,-1.229580283164978,5.316525459289551,5.433394432067871,78,9,2022-04-29T00:00:00Z,00,2022-04-29 09:00:00
290.93310546875,99784.2890625,93.92767333984375,358.30438232421875,0,0,-1.1165302991867065,5.007133960723877,5.109549522399902,78,10,2022-04-29T00:00:00Z,00,2022-04-29 10:00:00
290.9367370605469,99782.453125,93.84557342529297,358.30438232421875,0,0,-0.9833284020423889,4.87797737121582,4.964330196380615,78,11,2022-04-29T00:00:00Z,00,2022-04-29 11:00:00
291.2254943847656,99784.9765625,92.8707046508789,411,40.009700775146484,9.259259059035685e-6,-0.8385571241378784,5.005014419555664,5.074775695800781,100,12,2022-04-29T00:00:00Z,00,2022-04-29 12:00:00
291.823486328125,99792.453125,90.94574737548828,411,92.98311614990234,9.259259059035685e-6,-0.6898127198219299,5.430282115936279,5.483912944793701,100,13,2022-04-29T00:00:00Z,00,2022-04-29 13:00:00
292.662841796875,99800.5703125,88.31749725341797,411,141.85842895507813,9.259259059035685e-6,-0.5407475233078003,6.060129642486572,6.098716735839844,100,14,2022-04-29T00:00:00Z,00,2022-04-29 14:00:00
293.6526794433594,99803.8046875,85.30877685546875,411,183.30703735351563,9.259259059035685e-6,-0.39402782917022705,6.7669830322265625,6.792150497436523,100,15,2022-04-29T00:00:00Z,00,2022-04-29 15:00:00
294.7021179199219,99796.625,82.24241638183594,411,214.50689697265625,9.259259059035685e-6,-0.25231990218162537,7.4232707023620605,7.43717622756958,100,16,2022-04-29T00:00:00Z,00,2022-04-29 16:00:00
295.72027587890625,99773.4921875,79.44123840332031,411,233.33480834960938,9.259259059035685e-6,-0.1182900220155716,7.901418685913086,7.906757354736328,100,17,2022-04-29T00:00:00Z,00,2022-04-29 17:00:00
296.6163024902344,99728.875,77.22807312011719,410,542.2684326171875,4.6296295295178425e-6,0.0053955079056322575,8.073854446411133,8.07385540008545,68,18,2022-04-29T00:00:00Z,00,2022-04-29 18:00:00
297.3159484863281,99659.8828125,75.84325408935547,410,522.205322265625,4.6296295295178425e-6,0.11483364552259445,7.859851360321045,7.857980728149414,68,19,2022-04-29T00:00:00Z,00,2022-04-29 19:00:00
297.8115539550781,99574.171875,75.1971435546875,410,471.6864929199219,4.6296295295178425e-6,0.20117424428462982,7.3660664558410645,7.3648295402526855,68,20,2022-04-29T00:00:00Z,00,2022-04-29 20:00:00
298.1121520996094,99482.03125,75.11762237548828,410,394.163330078125,4.6296295295178425e-6,0.25433042645454407,6.746004104614258,6.746645450592041,68,21,2022-04-29T00:00:00Z,00,2022-04-29 21:00:00
298.226806640625,99393.765625,75.43255615234375,410,294.92730712890625,4.6296295295178425e-6,0.26421523094177246,6.153167724609375,6.155672550201416,68,22,2022-04-29T00:00:00Z,00,2022-04-29 22:00:00
298.1644592285156,99319.671875,75.9698257446289,410,180.7490997314453,4.6296295295178425e-6,0.22074180841445923,5.741061210632324,5.7441534996032715,68,23,2022-04-29T00:00:00Z,00,2022-04-29 23:00:00
297.9341735839844,99270.0390625,76.55729675292969,372,54,0,0.11382324248552322,5.663188457489014,5.664332389831543,3,24,2022-04-29T00:00:00Z,00,2022-04-30 00:00:00
