air_temperature,air_pressure,relative_humidity,surface_downwelling_longwave_flux_in_air,surface_downwelling_shortwave_flux_in_air,precipitation_flux,eastward_wind,northward_wind,wind_speed,cloud_area_fraction,hours_since_forecast_issue,forecast_issue_datetime,ensemble,forecast_datetime_UTC
301.1836242675781,100277.1796875,64.434600830078125,373.53228759765625,78,0,-2.368356943130493,3.591870069503784,4.3024001121521,0,0,2022-05-12T00:00:00Z,00,2022-05-12 00:00:00
300.663330078125,100284.7890625,65.2420425415039,373.53228759765625,0,0,-1.5110068321228027,4.041382312774658,4.531502723693848,0,1,2022-05-12T00:00:00Z,00,2022-05-12 01:00:00
299.863525390625,100294.6875,67.34947967529297,373.53228759765625,0,0,-0.857518196105957,4.302779197692871,4.618650913238525,0,2,2022-05-12T00:00:00Z,00,2022-05-12 02:00:00
298.8402404785156,100306.2109375,70.52691650390625,373.53228759765625,0,0,-0.38850778341293335,4.398767948150635,4.582598686218262,0,3,2022-05-12T00:00:00Z,00,2022-05-12 03:00:00
297.6494445800781,100318.6875,74.54438018798828,373.53228759765625,0,0,-0.08459243923425674,4.352055072784424,4.442099094390869,0,4,2022-05-12T00:00:00Z,00,2022-05-12 04:00:00
296.34722900390625,100331.4453125,79.17188262939453,373.53228759765625,0,0,0.07361104339361191,4.185347557067871,4.215905666351318,0,5,2022-05-12T00:00:00Z,00,2022-05-12 05:00:00
294.9895935058594,100343.8125,84.179443359375,341,0,0,0.10548583418130875,3.9213523864746094,3.9227709770202637,3,6,2022-05-12T00:00:00Z,00,2022-05-12 06:00:00
293.6448059082031,100355.2421875,89.2821044921875,341,0,0,0.03394356369972229,3.587566375732422,3.585344076156616,3,7,2022-05-12T00:00:00Z,00,2022-05-12 07:00:00
292.4302062988281,100365.6484375,93.975006103515625,341,0,0,-0.1039903312921524,3.2306439876556396,3.2418534755706787,3,8,2022-05-12T00:00:00Z,00,2022-05-12 08:00:00
291.475341796875,100375.046875,97.69830322265625,341,0,0,-0.2677619457244873,2.9020297527313232,2.9344239234924316,3,9,2022-05-12T00:00:00Z,00,2022-05-12 09:00:00
