air_temperature,air_pressure,relative_humidity,surface_downwelling_longwave_flux_in_air,surface_downwelling_shortwave_flux_in_air,precipitation_flux,eastward_wind,northward_wind,wind_speed,cloud_area_fraction,hours_since_forecast_issue,forecast_issue_datetime,ensemble,forecast_datetime_UTC
303.0651550292969,100205.703125,57.32258224487305,411,60,0,-2.723388671875,4.211618423461914,5.0154337882995605,14,0,2022-08-07T00:00:00Z,00,2022-08-07 00:00:00
302.91009521484375,100220.46875,58.123435974121094,411,0,0,-2.393986701965332,4.5031890869140625,5.1525421142578125,14,1,2022-08-07T00:00:00Z,00,2022-08-07 01:00:00
302.42138671875,100241.3046875,60.52589416503906,411,0,0,-2.108121156692505,4.653472900390625,5.172883987426758,14,2,2022-08-07T00:00:00Z,00,2022-08-07 02:00:00
301.6622619628906,100266.984375,64.23127746582031,411,0,0,-1.8619275093078613,4.6800642013549805,5.091993808746338,14,3,2022-08-07T00:00:00Z,00,2022-08-07 03:00:00
300.6959228515625,100296.2890625,68.94091033935547,411,0,0,-1.651540756225586,4.600555419921875,4.925405979156494,14,4,2022-08-07T00:00:00Z,00,2022-08-07 04:00:00
299.5855712890625,100328,74.35612487792969,411,0,0,-1.4730963706970215,4.4325408935546875,4.688653945922852,14,5,2022-08-07T00:00:00Z,00,2022-08-07 05:00:00
298.3944091796875,100360.890625,80.17823791503906,399.05584716796875,0,0,-1.322729468345642,4.193613052368164,4.397272109985352,0,6,2022-08-07T00:00:00Z,00,2022-08-07 06:00:00
297.1996154785156,100393.7578125,86.04566955566406,399.05584716796875,0,0,-1.196234107017517,3.9049744606018066,4.070258140563965,0,7,2022-08-07T00:00:00Z,00,2022-08-07 07:00:00
296.1341552734375,100425.40625,91.34520721435547,399.05584716796875,0,0,-1.0880388021469116,3.602259635925293,3.7404625415802,0,8,2022-08-07T00:00:00Z,00,2022-08-07 08:00:00
295.344970703125,100454.65625,95.4007339477539,399.05584716796875,0,0,-0.9922308325767517,3.3247122764587402,3.4441983699798584,0,9,2022-08-07T00:00:00Z,00,2022-08-07 09:00:00
294.97900390625,100480.328125,97.5361328125,399.05584716796875,0,0,-0.9028977155685425,3.1115756034851074,3.2177791595458984,0,10,2022-08-07T00:00:00Z,00,2022-08-07 10:00:00
295.18316650390625,100501.25,97.0752944946289,399.05584716796875,0,0,-0.8141266107559204,3.0020928382873535,3.0975184440612793,0,11,2022-08-07T00:00:00Z,00,2022-08-07 11:00:00
296.1044006347656,100516.2265625,93.34208679199219,419,132.9763946533203,0,-0.7200048565864563,3.0355076789855957,3.11972975730896,3,12,2022-08-07T00:00:00Z,00,2022-08-07 12:00:00
297.81988525390625,100524.0546875,85.97493743896484,419,325.36627197265625,0,-0.6163263916969299,3.2330214977264404,3.303410530090332,3,13,2022-08-07T00:00:00Z,00,2022-08-07 13:00:00
300.1276550292969,100523.3828125,75.87039947509766,419,504.7993469238281,0,-0.5057116746902466,3.5436697006225586,3.5982937812805176,3,14,2022-08-07T00:00:00Z,00,2022-08-07 14:00:00
302.7560729980469,100512.8359375,64.23957061767578,419,659.0367431640625,0,-0.39248761534690857,3.8984460830688477,3.9367966651916504,3,15,2022-08-07T00:00:00Z,00,2022-08-07 15:00:00
305.43341064453125,100491.046875,52.29353332519531,419,777.555419921875,0,-0.28098127245903015,4.228344440460205,4.251336097717285,3,16,2022-08-07T00:00:00Z,00,2022-08-07 16:00:00
307.88800048828125,100456.625,41.24338912963867,419,852.26580810546875,0,-0.17551961541175842,4.464357852935791,4.474329471588135,3,17,2022-08-07T00:00:00Z,00,2022-08-07 17:00:00
309.84814453125,100408.203125,32.30023193359375,478,444.3056945800781,0,-0.08042968809604645,4.537480354309082,4.538193225860596,91,18,2022-08-07T00:00:00Z,00,2022-08-07 18:00:00
