air_temperature,air_pressure,relative_humidity,surface_downwelling_longwave_flux_in_air,surface_downwelling_shortwave_flux_in_air,precipitation_flux,eastward_wind,northward_wind,wind_speed,cloud_area_fraction,hours_since_forecast_issue,forecast_issue_datetime,ensemble,forecast_datetime_UTC
308.1745300292969,99826.8359375,38.77973175048828,420,132,0,-4.575380802154541,2.9564404487609863,5.447444438934326,38,0,2022-07-17T00:00:00Z,00,2022-07-17 00:00:00
307.4903564453125,99865.734375,38.73909378051758,420,0,0,-3.197288990020752,3.3746442794799805,5.148129940032959,38,1,2022-07-17T00:00:00Z,00,2022-07-17 01:00:00
306.5217590332031,99899.8984375,40.502708435058594,420,0,0,-2.0662102699279785,3.673032760620117,4.867073059082031,38,2,2022-07-17T00:00:00Z,00,2022-07-17 02:00:00
305.329833984375,99929.390625,43.76681900024414,420,0,0,-1.1624151468276978,3.865915060043335,4.606657028198242,38,3,2022-07-17T00:00:00Z,00,2022-07-17 03:00:00
303.9755554199219,99954.265625,48.2276725769043,420,0,0,-0.4661734402179718,3.967601776123047,4.369265556335449,38,4,2022-07-17T00:00:00Z,00,2022-07-17 04:00:00
302.51995849609375,99974.59375,53.581512451171875,420,0,0,0.04224444553256035,3.9924020767211914,4.157281398773193,38,5,2022-07-17T00:00:00Z,00,2022-07-17 05:00:00
301.02410888671875,99990.4375,59.52458572387695,403,0,0,0.382568359375,3.9546263217926025,3.973088026046753,61,6,2022-07-17T00:00:00Z,00,2022-07-17 06:00:00
299.56329345703125,100002.0078125,65.69508361816406,403,0,0,0.5790936946868896,3.867621421813965,3.817122459411621,61,7,2022-07-17T00:00:00Z,00,2022-07-17 07:00:00
298.27001953125,100010.1171875,71.49897003173828,403,0,0,0.6743781566619873,3.740882635116577,3.682037353515625,61,8,2022-07-17T00:00:00Z,00,2022-07-17 08:00:00
297.2910461425781,100015.7265625,76.28417205810547,403,0,0,0.715545117855072,3.5829427242279053,3.5585389137268066,61,9,2022-07-17T00:00:00Z,00,2022-07-17 09:00:00
296.7731628417969,100019.8046875,79.39860534667969,403,0,0,0.7497177720069885,3.402334690093994,3.437333583831787,61,10,2022-07-17T00:00:00Z,00,2022-07-17 10:00:00
296.86309814453125,100023.3046875,80.19017791748047,403,0,0,0.8240195512771606,3.2075905799865723,3.3091278076171875,61,11,2022-07-17T00:00:00Z,00,2022-07-17 11:00:00
297.70770263671875,100027.203125,78.0068130493164,424,173.38156127929688,0,0.9855737090110779,3.0072436332702637,3.16462779045105,0,12,2022-07-17T00:00:00Z,00,2022-07-17 12:00:00
299.3822326660156,100031.703125,72.48670196533203,424,360.87530517578125,0,1.2586755752563477,2.814640522003174,3.0042707920074463,0,13,2022-07-17T00:00:00Z,00,2022-07-17 13:00:00
301.6762390136719,100034.015625,64.42912292480469,424,535.73846435546875,0,1.576309084892273,2.6623857021331787,2.8674168586730957,0,14,2022-07-17T00:00:00Z,00,2022-07-17 14:00:00
304.3077392578125,100030.609375,54.923641204833984,424,686.0501708984375,0,1.8486297130584717,2.587897539138794,2.803156852722168,0,15,2022-07-17T00:00:00Z,00,2022-07-17 15:00:00
306.9947814941406,100017.9453125,45.059814453125,424,801.561279296875,0,1.9857934713363647,2.6285953521728516,2.860581398010254,0,16,2022-07-17T00:00:00Z,00,2022-07-17 16:00:00
309.4554443359375,99992.484375,35.92720031738281,424,874.3931884765625,0,1.897956132888794,2.821897268295288,3.0887813568115234,0,17,2022-07-17T00:00:00Z,00,2022-07-17 17:00:00
