air_temperature,air_pressure,relative_humidity,surface_downwelling_longwave_flux_in_air,surface_downwelling_shortwave_flux_in_air,precipitation_flux,eastward_wind,northward_wind,wind_speed,cloud_area_fraction,hours_since_forecast_issue,forecast_issue_datetime,ensemble,forecast_datetime_UTC
304.70001220703125,99168.25,51.14468002319336,402.98956298828125,120,0,-1.512453556060791,4.563483715057373,4.807587623596191,0,0,2022-06-06T00:00:00Z,00,2022-06-06 00:00:00
304.2744445800781,99173.796875,50.3172721862793,402.98956298828125,0,0,-1.2349294424057007,5.131598949432373,5.3024187088012695,0,1,2022-06-06T00:00:00Z,00,2022-06-06 01:00:00
303.5872497558594,99176.84375,51.492244720458984,402.98956298828125,0,0,-0.9741666913032532,5.57171106338501,5.684134483337402,0,2,2022-06-06T00:00:00Z,00,2022-06-06 02:00:00
302.69232177734375,99177.6015625,54.34381103515625,402.98956298828125,0,0,-0.7299233078956604,5.897658348083496,5.965221881866455,0,3,2022-06-06T00:00:00Z,00,2022-06-06 03:00:00
301.6435546875,99176.2734375,58.54618453979492,402.98956298828125,0,0,-0.5019572973251343,6.123278617858887,6.158167362213135,0,4,2022-06-06T00:00:00Z,00,2022-06-06 04:00:00
300.49481201171875,99173.0625,63.773590087890625,402.98956298828125,0,0,-0.29002660512924194,6.26240873336792,6.275458812713623,0,5,2022-06-06T00:00:00Z,00,2022-06-06 05:00:00
299.3000183105469,99168.1875,69.70023345947266,386.5169677734375,0,0,-0.09388915449380875,6.32888650894165,6.329582691192627,53,6,2022-06-06T00:00:00Z,00,2022-06-06 06:00:00
298.1231689453125,99162.078125,75.94681549072266,386.5169677734375,0,0,0.08713368326425552,6.339108467102051,6.335613250732422,53,7,2022-06-06T00:00:00Z,00,2022-06-06 07:00:00
297.0686950683594,99156.09375,81.91991424560547,386.5169677734375,0,0,0.25546717643737793,6.319704055786133,6.318972110748291,53,8,2022-06-06T00:00:00Z,00,2022-06-06 08:00:00
296.2511291503906,99151.8359375,86.97260284423828,386.5169677734375,0,0,0.41397321224212646,6.299861431121826,6.307668209075928,53,9,2022-06-06T00:00:00Z,00,2022-06-06 09:00:00
295.7850036621094,99150.890625,90.45794677734375,386.5169677734375,0,0,0.5655136704444885,6.308769702911377,6.329710960388184,53,10,2022-06-06T00:00:00Z,00,2022-06-06 10:00:00
295.78485107421875,99154.84375,91.72901153564453,386.5169677734375,18,0,0.7129504680633545,6.375616073608398,6.413107872009277,53,11,2022-06-06T00:00:00Z,00,2022-06-06 11:00:00
296.36517333984375,99165.2890625,90.13885498046875,406,199.1780242919922,0,0.85914546251297,6.529589653015137,6.585869312286377,73,12,2022-06-06T00:00:00Z,00,2022-06-06 12:00:00
