air_temperature,air_pressure,relative_humidity,surface_downwelling_longwave_flux_in_air,surface_downwelling_shortwave_flux_in_air,precipitation_flux,eastward_wind,northward_wind,wind_speed,cloud_area_fraction,hours_since_forecast_issue,forecast_issue_datetime,ensemble,forecast_datetime_UTC
302.1325378417969,99493.1640625,65.8063735961914,397,72,0,-2.611560106277466,7.148374080657959,7.610486030578613,0,0,2022-05-10T00:00:00Z,00,2022-05-10 00:00:00
301.7547607421875,99563.65625,67.03797912597656,397,0,0,-2.1071183681488037,7.080894470214844,7.396556377410889,0,1,2022-05-10T00:00:00Z,00,2022-05-10 01:00:00
301.1608581542969,99631.578125,69.23109436035156,397,0,0,-1.7317124605178833,6.922638416290283,7.1346917152404785,0,2,2022-05-10T00:00:00Z,00,2022-05-10 02:00:00
300.3938903808594,99696.7890625,72.208587646484375,397,0,0,-1.472611665725708,6.686728000640869,6.8337225914001465,0,3,2022-05-10T00:00:00Z,00,2022-05-10 03:00:00
299.4969482421875,99759.1171875,75.79335021972656,397,0,0,-1.3170855045318604,6.38628625869751,6.5024800300598145,0,4,2022-05-10T00:00:00Z,00,2022-05-10 04:00:00
298.5131530761719,99818.421875,79.80826568603516,397,0,0,-1.2524034976959229,6.034434795379639,6.149795055389404,0,5,2022-05-10T00:00:00Z,00,2022-05-10 05:00:00
297.485595703125,99874.5390625,84.07621002197266,375,0,0,-1.265834927558899,5.644296646118164,5.78449821472168,7,6,2022-05-10T00:00:00Z,00,2022-05-10 06:00:00
296.4664306640625,99927.5234375,88.38146209716797,375,0,0,-1.3420618772506714,5.233362674713135,5.418632984161377,7,7,2022-05-10T00:00:00Z,00,2022-05-10 07:00:00
295.54425048828125,99978.2890625,92.3538818359375,375,0,0,-1.4554170370101929,4.836600303649902,5.07709264755249,7,8,2022-05-10T00:00:00Z,00,2022-05-10 08:00:00
294.81671142578125,100027.953125,95.58470153808594,375,0,0,-1.5776454210281372,4.493343830108643,4.787981033325195,7,9,2022-05-10T00:00:00Z,00,2022-05-10 09:00:00
294.3814392089844,100077.640625,97.6651840209961,375,0,0,-1.6804922819137573,4.242929458618164,4.579403877258301,7,10,2022-05-10T00:00:00Z,00,2022-05-10 10:00:00
294.3361511230469,100128.46875,98.18657684326172,375,0,0,-1.7357027530670166,4.124692440032959,4.479466438293457,7,11,2022-05-10T00:00:00Z,00,2022-05-10 11:00:00
